order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
NI-2011-7750,2011-11-17,2011-11-28,Second Class,Gary Hwang,Consumer,Kwara,Nigeria,Africa,Africa,TEC-PAN-10002454,Technology,Machines,"Panasonic Phone, Red",148.0,6,0.7,-182.178,18.61,Medium,2011
ES-2011-4880899,2011-11-01,2011-11-10,Standard Class,Aimee Bixby,Consumer,Ile-de-France,France,EU,Central,OFF-AR-10001228,Office Supplies,Art,"Stanley Markers, Water Color",178.0,7,0.0,58.59,16.94,Medium,2011
ES-2011-3746760,2010-12-21,2011-01-02,Standard Class,Filia McAdams,Corporate,North Rhine-Westphalia,Germany,EU,Central,OFF-BI-10001192,Office Supplies,Binders,"Cardinal Binder, Clear",133.0,10,0.0,3.9,8.94,Medium,2011
ES-2011-3104322,2011-10-09,2011-10-21,Standard Class,Frank Olsen,Consumer,Poitou-Charentes,France,EU,Central,OFF-AR-10002640,Office Supplies,Art,"Boston Pens, Blue",71.0,5,0.0,1.35,6.64,Medium,2011
SF-2011-2290,2011-11-20,2011-11-28,First Class,Brad Thomas,Home Office,Free State,South Africa,Africa,Africa,OFF-SAN-10001128,Office Supplies,Art,"Sanford Pens, Easy-Erase",45.0,4,0.0,10.44,6.53,High,2011
MX-2011-161508,2011-06-09,2011-06-21,Standard Class,Bart Pistole,Corporate,Veracruz,Mexico,LATAM,North,OFF-EN-10004525,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",32.0,2,0.0,10.12,4.45,High,2011
IN-2011-53658,2011-10-19,2011-10-31,First Class,Luke Weiss,Consumer,Hunan,China,APAC,North Asia,OFF-PA-10000453,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",98.0,2,0.0,34.32,3.17,High,2011
MX-2011-162936,2011-05-03,2011-05-14,Second Class,Sue Ann Reed,Consumer,Guantánamo,Cuba,LATAM,Caribbean,OFF-PA-10001091,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",18.0,1,0.0,5.98,1.76,Medium,2011
ES-2011-3746760,2010-12-28,2011-01-02,Standard Class,Filia McAdams,Corporate,North Rhine-Westphalia,Germany,EU,Central,FUR-FU-10004689,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",20.0,1,0.0,4.02,1.15,Medium,2011
NI-2011-7750,2011-11-21,2011-12-01,Second Class,Gary Hwang,Consumer,Kwara,Nigeria,Africa,Africa,OFF-BIN-10001385,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",4.0,1,0.7,-9.0,0.28,Medium,2011
ID-2011-36011,2011-03-23,2011-04-04,First Class,Heather Kirkland,Corporate,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",334.0,1,0.27,-109.9365,92.67,High,2011
TU-2011-5460,2011-02-08,2011-02-10,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,FUR-SAF-10004252,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",1113.0,6,0.6,-1475.352,47.35,Medium,2011
IT-2011-4233239,2011-08-12,2011-08-18,Standard Class,Allen Rosenblatt,Corporate,Lisboa,Portugal,EU,South,TEC-CO-10001926,Technology,Copiers,"Hewlett Wireless Fax, Laser",570.0,3,0.5,-216.765,33.99,Medium,2011
MO-2011-3300,2011-02-19,2011-02-26,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,TEC-KON-10003211,Technology,Machines,"Konica Inkjet, White",311.0,1,0.0,118.02,27.7,High,2011
SL-2011-6640,2011-03-08,2011-03-10,Standard Class,Sally Hughsby,Corporate,Southern,Sierra Leone,Africa,Africa,OFF-KIT-10002678,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Silver",285.0,4,0.0,59.76,25.63,Medium,2011
ES-2011-4436456,2011-03-09,2011-03-15,Same Day,Hunter Glantz,Consumer,Champagne-Ardenne,France,EU,Central,FUR-BO-10004620,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",119.0,2,0.6,-143.076,24.75,Medium,2011
TU-2011-5460,2011-04-07,2011-04-11,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-SME-10000746,Office Supplies,Storage,"Smead Lockers, Industrial",318.0,4,0.6,-254.64,19.93,Medium,2011
IR-2011-3890,2011-11-01,2011-11-10,First Class,Bradley Talbott,Home Office,Markazi,Iran,EMEA,EMEA,TEC-ENE-10004627,Technology,Accessories,"Enermax Router, Erganomic",256.0,1,0.0,102.45,19.7,High,2011
MO-2011-3300,2011-04-02,2011-04-12,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,TEC-HP -10001905,Technology,Copiers,"HP Personal Copier, Laser",124.0,1,0.0,42.24,17.14,High,2011
IN-2011-31496,2011-05-08,2011-05-17,Second Class,Nathan Mautz,Home Office,Telangana,India,APAC,Central Asia,OFF-PA-10000070,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",79.0,3,0.0,25.38,13.82,High,2011
IN-2011-76198,2010-12-25,2011-01-02,Standard Class,Anna Andreadi,Consumer,Telangana,India,APAC,Central Asia,OFF-AR-10002256,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",343.0,7,0.0,54.6,13.22,Low,2011
IT-2011-2536577,2011-07-15,2011-07-18,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-SU-10003072,Office Supplies,Supplies,"Elite Trimmer, Serrated",345.0,9,0.0,162.27,12.46,Medium,2011
IN-2011-15270,2011-01-22,2011-01-27,Standard Class,Christina Anderson,Consumer,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-ST-10004365,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",142.0,3,0.17,51.1659,12.24,Medium,2011
TU-2011-5460,2011-03-23,2011-04-04,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-HAM-10003872,Office Supplies,Appliances,"Hamilton Beach Blender, White",115.0,4,0.6,-68.976,11.17,Medium,2011
IT-2011-2536577,2011-01-20,2011-01-26,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width",108.0,5,0.1,2.4,11.06,Medium,2011
IT-2011-2536577,2011-03-22,2011-03-27,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-BI-10003277,Office Supplies,Binders,"Ibico Binder Covers, Durable",136.0,9,0.0,16.2,9.44,Medium,2011
IT-2011-2536577,2011-04-19,2011-04-20,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-AR-10000091,Office Supplies,Art,"BIC Highlighters, Water Color",88.0,4,0.0,15.84,7.14,Medium,2011
ES-2011-3940520,2011-06-13,2011-06-19,Standard Class,Michael Moore,Consumer,Oslo,Norway,EU,North,TEC-AC-10004520,Technology,Accessories,"Memorex Flash Drive, Bluetooth",88.0,3,0.0,18.45,5.54,Medium,2011
ES-2011-3940520,2011-02-25,2011-03-01,Standard Class,Michael Moore,Consumer,Oslo,Norway,EU,North,OFF-BI-10003708,Office Supplies,Binders,"Avery Binder, Economy",52.0,4,0.0,20.04,4.88,Medium,2011
ES-2011-3429709,2011-09-18,2011-09-25,Standard Class,Patrick O'Brill,Consumer,Madrid,Spain,EU,South,OFF-LA-10001375,Office Supplies,Labels,"Smead Removable Labels, 5000 Label Set",32.0,3,0.0,10.08,4.82,High,2011
ES-2011-4436456,2011-01-15,2011-01-17,Same Day,Hunter Glantz,Consumer,Champagne-Ardenne,France,EU,Central,OFF-BI-10001384,Office Supplies,Binders,"Cardinal Binder, Economy",41.0,6,0.5,-10.89,3.98,Medium,2011
TU-2011-5460,2011-04-06,2011-04-11,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,FUR-NOV-10000222,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",34.0,1,0.6,-38.982,3.08,Medium,2011
IT-2011-2536577,2011-01-18,2011-01-20,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-ST-10003931,Office Supplies,Storage,"Smead Trays, Wire Frame",86.0,2,0.1,2.85,2.65,Medium,2011
ES-2011-4436456,2011-03-25,2011-04-06,Same Day,Hunter Glantz,Consumer,Champagne-Ardenne,France,EU,Central,OFF-EN-10000476,Office Supplies,Envelopes,"Kraft Clasp Envelope, Recycled",12.0,3,0.5,-8.01,1.75,Medium,2011
IT-2011-2536577,2011-02-07,2011-02-11,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-PA-10001662,Office Supplies,Paper,"Green Bar Note Cards, Premium",60.0,2,0.0,21.42,1.74,Medium,2011
MO-2011-3300,2011-10-03,2011-10-05,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,OFF-CAR-10003030,Office Supplies,Binders,"Cardinal Index Tab, Economy",9.0,1,0.0,4.02,1.43,High,2011
TU-2011-5460,2011-07-28,2011-08-03,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-XER-10001746,Office Supplies,Paper,"Xerox Message Books, Premium",16.0,2,0.6,-5.724,1.28,Medium,2011
ES-2011-3940520,2011-08-27,2011-08-30,Standard Class,Michael Moore,Consumer,Oslo,Norway,EU,North,OFF-BI-10002570,Office Supplies,Binders,"Acco Binder Covers, Clear",13.0,1,0.0,5.49,1.2,Medium,2011
MO-2011-3300,2011-02-06,2011-02-18,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,OFF-NOV-10004680,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible",11.0,1,0.0,4.83,0.88,High,2011
IT-2011-2536577,2011-06-18,2011-06-30,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,FUR-FU-10002557,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",177.0,8,0.0,0.0,0.61,Medium,2011
TU-2011-5460,2011-08-10,2011-08-22,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-HON-10001204,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",5.0,1,0.6,-7.338,0.34,Medium,2011
CA-2011-167997,2011-03-27,2011-04-02,First Class,Carol Adams,Corporate,South Dakota,United States,US,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",142.0,2,0.0,39.7488,24.59,High,2011
MX-2011-160150,2011-03-11,2011-03-25,Second Class,Neola Schneider,Consumer,Tamaulipas,Mexico,LATAM,North,OFF-BI-10002296,Office Supplies,Binders,"Acco Binder Covers, Economy",115.0,13,0.0,10.14,24.52,Critical,2011
US-2011-155502,2010-12-29,2011-01-02,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",490.0,8,0.0,0.0,21.48,Medium,2011
US-2011-155502,2010-12-27,2011-01-02,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,188.0,2,0.0,52.6344,17.66,Medium,2011
IN-2011-33890,2011-01-01,2011-01-02,Standard Class,Kean Nguyen,Corporate,Shandong,China,APAC,North Asia,TEC-MA-10002931,Technology,Machines,"Okidata Calculator, Durable",367.0,7,0.0,106.26,17.61,Medium,2011
CT-2011-6350,2011-07-13,2011-07-19,Second Class,Todd Sumrall,Corporate,Bangui,Central African Republic,Africa,Africa,OFF-KLE-10004112,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",76.0,2,0.0,20.58,16.59,Critical,2011
US-2011-155502,2010-12-30,2011-01-02,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155.0,13,0.0,0.0,11.95,Medium,2011
EZ-2011-4800,2010-12-31,2011-01-02,Standard Class,Ryan Akin,Consumer,Olomouc,Czech Republic,EMEA,EMEA,OFF-FEL-10004117,Office Supplies,Storage,"Fellowes Trays, Blue",230.0,4,0.0,15.96,10.73,Medium,2011
MX-2011-160150,2011-08-25,2011-09-05,Second Class,Neola Schneider,Consumer,Tamaulipas,Mexico,LATAM,North,OFF-SU-10003719,Office Supplies,Supplies,"Stiletto Scissors, Steel",31.0,2,0.0,13.8,6.7,Critical,2011
US-2011-155502,2010-12-19,2011-01-02,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",63.0,3,0.0,30.7818,6.15,Medium,2011
ID-2011-78102,2011-01-25,2011-02-02,Standard Class,Dennis Bolton,Home Office,Kalimantan Timur,Indonesia,APAC,Southeast Asia,OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",82.0,13,0.47,-17.3901,5.67,Medium,2011
MO-2011-1670,2011-05-09,2011-05-19,First Class,Liz Pelletier,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,FUR-DEF-10000810,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",51.0,2,0.0,22.8,4.24,High,2011
MO-2011-1670,2011-01-17,2011-01-27,First Class,Liz Pelletier,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BOS-10002705,Office Supplies,Art,"Boston Highlighters, Fluorescent",20.0,1,0.0,5.22,3.73,High,2011
MO-2011-1670,2011-09-06,2011-09-13,First Class,Liz Pelletier,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BIN-10004569,Office Supplies,Art,"Binney & Smith Highlighters, Blue",17.0,1,0.0,2.46,3.44,High,2011
IN-2011-50704,2010-12-27,2011-01-02,Standard Class,Patrick O'Donnell,Consumer,Guangdong,China,APAC,North Asia,OFF-EN-10000328,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",40.0,2,0.0,15.18,2.6,Medium,2011
MX-2011-124555,2011-12-03,2011-12-09,Standard Class,Barry Weirich,Consumer,Duarte,Dominican Republic,LATAM,Caribbean,OFF-FA-10000455,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",35.0,5,0.2,7.26,1.98,Medium,2011
US-2011-155502,2010-12-29,2011-01-02,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.0,3,0.0,9.3312,1.53,Medium,2011
CA-2011-167997,2011-08-24,2011-08-30,First Class,Carol Adams,Corporate,South Dakota,United States,US,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,11.0,2,0.0,5.0196,1.39,High,2011
US-2011-155502,2010-12-24,2011-01-02,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",17.0,2,0.0,8.34,1.13,Medium,2011
MO-2011-1670,2011-05-24,2011-06-07,First Class,Liz Pelletier,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-CAR-10002054,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",5.0,1,0.0,2.16,0.54,High,2011
US-2011-155502,2010-12-28,2011-01-02,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.0,3,0.0,4.4712,0.43,Medium,2011
IN-2011-63990,2011-02-01,2011-02-02,Second Class,Jocasta Rupert,Consumer,Queensland,Australia,APAC,Oceania,TEC-CO-10002119,Technology,Copiers,"Sharp Fax Machine, Digital",532.0,2,0.1,47.202,51.51,Medium,2011
US-2011-117163,2011-03-01,2011-03-02,Standard Class,Ed Jacobs,Consumer,California,United States,US,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333.0,3,0.2,-16.65,23.43,Medium,2011
ID-2011-42164,2011-12-21,2011-12-28,First Class,Michael Paige,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-EN-10002472,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",132.0,5,0.47,-5.0505,9.82,Medium,2011
ID-2011-42164,2011-04-09,2011-04-14,First Class,Michael Paige,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-SU-10000375,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",90.0,5,0.47,-51.2175,4.86,Medium,2011
US-2011-117163,2011-02-21,2011-03-02,Standard Class,Ed Jacobs,Consumer,California,United States,US,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.0,1,0.0,14.3075,4.0,Medium,2011
US-2011-117163,2011-02-23,2011-03-02,Standard Class,Ed Jacobs,Consumer,California,United States,US,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.0,4,0.0,12.0252,3.25,Medium,2011
IT-2011-4728742,2011-02-17,2011-03-02,Standard Class,Herbert Flentye,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-ST-10003835,Office Supplies,Storage,"Rogers Folders, Single Width",28.0,1,0.1,-0.642,1.15,Medium,2011
US-2011-119053,2011-02-26,2011-03-02,Standard Class,Resi Pölking,Consumer,São Paulo,Brazil,LATAM,South,FUR-TA-10003887,Furniture,Tables,"Hon Conference Table, Adjustable Height",493.0,2,0.6,-468.016,31.54,Medium,2011
US-2011-156664,2011-02-22,2011-03-02,Standard Class,Resi Pölking,Consumer,Lara,Venezuela,LATAM,South,FUR-TA-10004840,Furniture,Tables,"Hon Conference Table, Adjustable Height",369.0,2,0.7,-591.172,18.73,Medium,2011
BN-2011-1530,2011-03-25,2011-04-02,Standard Class,Nona Balk,Corporate,Littoral,Benin,Africa,Africa,OFF-FIS-10004915,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",44.0,1,0.0,16.23,3.35,Medium,2011
CA-2011-100328,2011-03-27,2011-04-02,Standard Class,Jasper Cacioppo,Consumer,New York,United States,US,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.0,1,0.2,1.3257,0.36,Medium,2011
ID-2011-80545,2011-12-15,2011-12-17,Same Day,Harold Engle,Corporate,Auckland,New Zealand,APAC,Oceania,FUR-CH-10003618,Furniture,Chairs,"SAFCO Rocking Chair, Red",162.0,2,0.4,-29.688,63.14,High,2011
NI-2011-2370,2011-03-30,2011-04-02,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,TEC-CAN-10000030,Technology,Copiers,"Canon Fax Machine, Laser",191.0,2,0.7,-382.086,19.19,Medium,2011
NI-2011-2370,2011-03-29,2011-04-02,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,OFF-EAT-10002674,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",18.0,4,0.7,-32.22,2.36,Medium,2011
NI-2011-2370,2011-03-29,2011-04-02,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,TEC-APP-10004469,Technology,Phones,"Apple Signal Booster, Cordless",42.0,1,0.7,-62.79,2.27,Medium,2011
NI-2011-9200,2011-12-10,2011-12-23,First Class,Arthur Gainer,Consumer,Kano,Nigeria,Africa,Africa,OFF-IBI-10001772,Office Supplies,Binders,"Ibico Index Tab, Clear",5.0,2,0.7,-5.538,1.01,Critical,2011
NI-2011-9200,2011-10-25,2011-11-08,First Class,Arthur Gainer,Consumer,Kano,Nigeria,Africa,Africa,OFF-HON-10001204,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",4.0,1,0.7,-8.601,0.6,Critical,2011
NI-2011-2370,2011-03-24,2011-04-02,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,OFF-WIL-10000986,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",20.0,6,0.7,-29.718,0.39,Medium,2011
NI-2011-2370,2011-03-31,2011-04-02,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,OFF-AME-10000851,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",12.0,1,0.7,-8.283,0.32,Medium,2011
NI-2011-2370,2011-04-01,2011-04-02,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,OFF-AVE-10000543,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",1.0,1,0.7,-2.349,0.12,Medium,2011
IN-2011-81833,2011-05-30,2011-06-02,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,TEC-PH-10004575,Technology,Phones,"Motorola Smart Phone, Cordless",2571.0,4,0.0,102.84,129.0,Medium,2011
IN-2011-81833,2011-05-26,2011-06-02,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,FUR-TA-10002341,Furniture,Tables,"Barricks Computer Table, Fully Assembled",1917.0,4,0.0,517.56,104.29,Medium,2011
IN-2011-32196,2011-04-24,2011-05-02,Standard Class,Luke Schmidt,Corporate,Victoria,Australia,APAC,Oceania,TEC-MA-10002680,Technology,Machines,"Konica Inkjet, White",839.0,3,0.1,121.113,54.17,High,2011
CA-2011-134103,2011-04-19,2011-05-02,Standard Class,Mike Vittorini,Consumer,Michigan,United States,US,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,230.0,2,0.0,6.8982,22.58,High,2011
MO-2011-4320,2011-03-30,2011-04-02,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,FUR-SAU-10004653,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",436.0,1,0.0,178.74,22.32,Medium,2011
MO-2011-4320,2011-03-31,2011-04-02,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,FUR-NOV-10002655,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",334.0,2,0.0,26.7,19.34,Medium,2011
IN-2011-32196,2011-04-28,2011-05-02,Standard Class,Luke Schmidt,Corporate,Victoria,Australia,APAC,Oceania,FUR-CH-10004065,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",374.0,8,0.1,24.696,15.85,High,2011
MX-2011-100762,2011-02-28,2011-03-02,First Class,Charles McCrossin,Consumer,Estelí,Nicaragua,LATAM,Central,OFF-PA-10001004,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11",35.0,3,0.0,12.66,12.7,Critical,2011
IN-2011-72334,2011-05-24,2011-06-02,Standard Class,Sarah Foster,Consumer,Chongqing,China,APAC,North Asia,OFF-BI-10004181,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",164.0,6,0.0,18.0,10.65,Medium,2011
US-2011-120957,2011-05-22,2011-06-02,Standard Class,Damala Kotsonis,Corporate,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-BI-10003372,Office Supplies,Binders,"Ibico Binding Machine, Durable",85.0,3,0.2,-20.148,8.52,Medium,2011
MO-2011-4320,2011-03-27,2011-04-02,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-KLE-10000296,Office Supplies,Supplies,"Kleencut Letter Opener, Steel",95.0,4,0.0,23.76,6.18,Medium,2011
IN-2011-81833,2011-05-28,2011-06-02,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-PA-10002976,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11",122.0,4,0.0,32.88,5.85,Medium,2011
IN-2011-81833,2011-05-19,2011-06-02,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-LA-10000757,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",62.0,6,0.0,18.54,5.18,Medium,2011
IN-2011-81833,2011-05-30,2011-06-02,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-PA-10003232,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11",106.0,6,0.0,48.6,5.01,Medium,2011
IN-2011-18070,2011-04-23,2011-05-02,Standard Class,Brendan Dodson,Home Office,Singapore,Singapore,APAC,Southeast Asia,OFF-BI-10000089,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",113.0,4,0.0,55.56,4.51,Medium,2011
MO-2011-4320,2011-03-27,2011-04-02,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-ELI-10000044,Office Supplies,Supplies,"Elite Ruler, Serrated",63.0,6,0.0,11.34,3.6,Medium,2011
MO-2011-4320,2011-03-23,2011-04-02,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-GLO-10003463,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",24.0,1,0.0,2.85,2.12,Medium,2011
US-2011-120957,2011-05-22,2011-06-02,Standard Class,Damala Kotsonis,Corporate,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-AR-10000468,Office Supplies,Art,"BIC Pens, Blue",30.0,4,0.2,-7.296,1.99,Medium,2011
IN-2011-81833,2011-05-23,2011-06-02,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-ST-10001057,Office Supplies,Storage,"Eldon Folders, Wire Frame",32.0,2,0.0,9.3,1.9,Medium,2011
CA-2011-134103,2011-04-25,2011-05-02,Standard Class,Mike Vittorini,Consumer,Michigan,United States,US,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,11.0,2,0.0,4.752,1.2,High,2011
IN-2011-30733,2011-01-02,2011-03-02,Second Class,Patrick O'Donnell,Consumer,Dhaka,Bangladesh,APAC,Central Asia,TEC-CO-10002316,Technology,Copiers,"Brother Personal Copier, Laser",286.0,2,0.0,71.4,57.3,Critical,2011
CA-2011-115161,2011-01-02,2011-03-02,First Class,Liz Carlisle,Consumer,California,United States,US,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",291.0,2,0.15,3.4196,54.64,High,2011
AO-2011-1390,2011-01-02,2011-04-02,Second Class,David Kendrick,Corporate,Luanda,Angola,Africa,Africa,OFF-FEL-10001541,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",206.0,1,0.0,92.88,53.08,Critical,2011
ID-2011-56493,2011-01-02,2011-03-02,Second Class,Stephanie Phelps,Corporate,Hubei,China,APAC,North Asia,OFF-ST-10002161,Office Supplies,Storage,"Tenex Trays, Single Width",163.0,3,0.0,68.31,44.36,Critical,2011
IN-2011-36074,2011-01-02,2011-05-02,Second Class,David Kendrick,Corporate,Chongqing,China,APAC,North Asia,OFF-AP-10001254,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",352.0,5,0.0,137.4,33.15,Medium,2011
US-2011-118892,2011-01-02,2011-06-02,Standard Class,Dave Hallsten,Corporate,Panama,Panama,LATAM,Central,OFF-AP-10002317,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",401.0,2,0.4,20.024,21.38,Medium,2011
IR-2011-6550,2011-01-02,2011-06-02,Standard Class,Patrick O'Brill,Consumer,Razavi Khorasan,Iran,EMEA,EMEA,FUR-ADV-10002601,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",310.0,6,0.0,148.5,19.65,High,2011
